As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,2
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,7
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,8
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,2
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Virginia,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,6
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Unknown ,4
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,7
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,5
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,Alice Springs,,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,6
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,4
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,West Arnhem,2
2/04/2024,2024,2,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,,3
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,Alice Springs,,51
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,Darwin,,59
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,Katherine,,8
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,Nhulunbuy,,3
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,2
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,12
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Daly,1
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,2
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Elsey,1
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,2
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,1
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Petermann - Simpson,4
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Tanami,1
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,4
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Virginia,3
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,5
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,NT Balance,Unknown ,2
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,Palmerston,,19
2/04/2024,2024,2,House break-ins,House break-ins actual,-,-,Tennant Creek,,11
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,Alice Springs,,11
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,Darwin,,25
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,Katherine,,2
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,Nhulunbuy,,1
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,Anindilyakwa,1
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,Daly,1
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,Gulf,1
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,West Arnhem,2
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,NT Balance,Unknown ,1
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,Palmerston,,6
2/04/2024,2024,2,House break-ins,House break-ins attempted,-,-,Tennant Creek,,2
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,2
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,18
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,1
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Nhulunbuy,,1
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,1
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,East Arnhem,2
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Howard Springs,1
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Thamarrurr,1
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Virginia,3
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Weddell,1
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,West Arnhem,2
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Unknown ,1
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,3
2/04/2024,2024,2,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Tennant Creek,,4
2/04/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,1
2/04/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,2
2/04/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Thamarrurr,1
2/04/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Victoria River,1
2/04/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Virginia,1
2/04/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,West Arnhem,1
2/04/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Unknown ,1
2/04/2024,2024,2,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Tennant Creek,,1
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Alice Springs,,109
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Darwin,,174
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Katherine,,30
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,3
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,4
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,2
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,8
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,12
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,2
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,5
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,5
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,2
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,2
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,2
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,7
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,8
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,2
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Victoria River,3
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,5
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Weddell,2
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,12
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,NT Balance,Unknown ,22
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Palmerston,,64
2/04/2024,2024,2,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,30
2/04/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,3
2/04/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Darwin,,15
2/04/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Katherine,,3
2/04/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,NT Balance,East Arnhem,1
2/04/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Thamarrurr,1
2/04/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,7
2/04/2024,2024,2,Robbery - extortion and related offences,Robbery,-,-,Tennant Creek,,2
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,2
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Darwin,,5
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Nhulunbuy,,1
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,East Arnhem,2
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Elsey,2
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Petermann - Simpson,1
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Weddell,1
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Unknown ,4
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,6
2/04/2024,2024,2,Sexual assault and related offences,Sexual assault,-,-,Tennant Creek,,1
2/04/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Alice Springs,,1
2/04/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Darwin,,3
2/04/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Elsey,1
2/04/2024,2024,2,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,West Arnhem,1
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,79
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,276
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,21
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,1
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,6
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,3
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,2
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,3
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,4
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Elsey,2
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,1
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,7
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,2
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,5
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Sandover - Plenty,1
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,1
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Victoria River,1
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,13
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,8
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,5
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Yuendumu - Anmatjere,1
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Unknown ,18
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,80
2/04/2024,2024,2,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,18
