As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,3
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,3
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,10
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,3
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,4
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,4
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,3
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,NT Balance,Unknown ,9
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,Palmerston,,36
3/03/2025,2024,3,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,16
3/03/2025,2024,3,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,7
3/03/2025,2024,3,Robbery - extortion and related offences,Robbery,-,-,Darwin,,35
3/03/2025,2024,3,Robbery - extortion and related offences,Robbery,-,-,Katherine,,7
3/03/2025,2024,3,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,12
3/03/2025,2024,3,Robbery - extortion and related offences,Blackmail and extortion,-,-,Palmerston,,1
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,3
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,Darwin,,16
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,Katherine,,1
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,East Arnhem,1
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Howard Springs,1
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Petermann - Simpson,1
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Sandover - Plenty,1
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Weddell,1
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,3
3/03/2025,2024,3,Sexual assault and related offences,Sexual assault,-,-,Tennant Creek,,1
3/03/2025,2024,3,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Alice Springs,,1
3/03/2025,2024,3,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Katherine,,1
3/03/2025,2024,3,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,East Arnhem,1
3/03/2025,2024,3,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Tanami,1
3/03/2025,2024,3,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,West Arnhem,1
3/03/2025,2024,3,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Tennant Creek,,1
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,124
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,305
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,28
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,6
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,5
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,6
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,8
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,5
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,4
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Elsey,1
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,3
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,15
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,3
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,3
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tanami,2
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Thamarrurr,2
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,1
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Victoria River,1
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,15
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,8
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,4
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Unknown ,5
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,98
3/03/2025,2024,3,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,14
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Alice Springs,,2
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Barkly,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Humpty Doo,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Victoria River,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Barkly,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Tanami,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Virginia,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,6
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,11
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Katherine,,2
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Alligator,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Anindilyakwa,2
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Sandover - Plenty,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Weddell,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Yuendumu - Anmatjere,1
3/03/2025,2024,4,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,Alice Springs,,41
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,Darwin,,77
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,Katherine,,14
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,Nhulunbuy,,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Alligator,6
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Anindilyakwa,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Barkly,3
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Daly,3
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,4
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Elsey,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Howard Springs,5
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,4
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,9
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Tanami,4
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,5
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Victoria River,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,West Arnhem,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,NT Balance,Unknown ,3
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,Palmerston,,15
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,No,Tennant Creek,,3
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,55
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,Darwin,,38
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,Katherine,,7
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,Nhulunbuy,,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Alligator,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,4
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,18
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,8
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,6
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Humpty Doo,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,9
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,8
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,15
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,7
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,10
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,9
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Weddell,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,19
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,5
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Unknown ,6
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,23
3/03/2025,2024,4,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,10
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,21
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,Darwin,,36
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,Katherine,,14
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,5
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Alligator,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Barkly,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,East Arnhem,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Elsey,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Howard Springs,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Humpty Doo,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Petermann - Simpson,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Sandover - Plenty,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Tanami,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Thamarrurr,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Victoria River,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Virginia,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,13
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,4
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,54
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,73
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,38
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,3
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,4
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Anindilyakwa,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,4
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,7
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,12
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Thamarrurr,3
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,9
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Weddell,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,4
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,1
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Unknown ,2
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,41
3/03/2025,2024,4,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,13
3/03/2025,2024,4,Acts intended to cause Injury,Other acts intended to cause injury,-,-,NT Balance,Howard Springs,1
3/03/2025,2024,4,Acts intended to cause Injury,Other acts intended to cause injury,-,-,Palmerston,,2
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,46
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,19
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,13
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,6
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,8
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,8
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,3
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tanami,5
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Virginia,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,6
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Unknown ,3
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,9
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,7
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,Darwin,,4
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,3
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,Nhulunbuy,,2
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Anindilyakwa,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Sandover - Plenty,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Tanami,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Thamarrurr,1
3/03/2025,2024,4,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,West Arnhem,5
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,Alice Springs,,59
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,Darwin,,33
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,Katherine,,14
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,Nhulunbuy,,6
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,2
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,6
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Barkly,1
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Daly,1
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,5
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Humpty Doo,2
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Tanami,7
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Tiwi Islands,1
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Virginia,1
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,4
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,NT Balance,Unknown ,2
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,Palmerston,,14
3/03/2025,2024,4,House break-ins,House break-ins actual,-,-,Tennant Creek,,3
3/03/2025,2024,4,House break-ins,House break-ins attempted,-,-,Alice Springs,,7
3/03/2025,2024,4,House break-ins,House break-ins attempted,-,-,Darwin,,11
3/03/2025,2024,4,House break-ins,House break-ins attempted,-,-,Katherine,,2
3/03/2025,2024,4,House break-ins,House break-ins attempted,-,-,NT Balance,Tanami,2
3/03/2025,2024,4,House break-ins,House break-ins attempted,-,-,NT Balance,West Arnhem,1
3/03/2025,2024,4,House break-ins,House break-ins attempted,-,-,NT Balance,Unknown ,1
3/03/2025,2024,4,House break-ins,House break-ins attempted,-,-,Palmerston,,1
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Alice Springs,,5
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Darwin,,17
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Katherine,,5
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Alligator,4
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Anindilyakwa,1
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Daly,1
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,East Arnhem,2
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Humpty Doo,1
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Victoria River,1
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Virginia,1
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,NT Balance,Weddell,1
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Palmerston,,12
3/03/2025,2024,4,Motor vehicle theft and related offences,Illegal use of a motor vehicle,-,-,Tennant Creek,,1
3/03/2025,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Alice Springs,,1
3/03/2025,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Darwin,,5
3/03/2025,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Alligator,1
3/03/2025,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Anindilyakwa,3
3/03/2025,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Daly,1
3/03/2025,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,NT Balance,Howard Springs,1
3/03/2025,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Palmerston,,2
3/03/2025,2024,4,Other dangerous or negligent acts endangering persons,Other dangerous or negligent acts endangering persons,-,-,Tennant Creek,,2
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,Alice Springs,,125
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,Darwin,,178
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,Katherine,,36
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,Nhulunbuy,,16
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Alligator,5
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Anindilyakwa,10
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Barkly,3
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Daly,9
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,East Arnhem,15
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Elsey,1
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Gulf,3
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Howard Springs,6
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Humpty Doo,3
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Koolpinyah,1
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Petermann - Simpson,7
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Sandover - Plenty,3
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Tanami,8
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Thamarrurr,4
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Tiwi Islands,5
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Victoria River,7
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Virginia,3
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Weddell,7
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,West Arnhem,13
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,2
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,NT Balance,Unknown ,12
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,Palmerston,,45
3/03/2025,2024,4,Property Damage Offences,Property damage offences,-,-,Tennant Creek,,25
3/03/2025,2024,4,Robbery - extortion and related offences,Robbery,-,-,Alice Springs,,4
3/03/2025,2024,4,Robbery - extortion and related offences,Robbery,-,-,Darwin,,22
3/03/2025,2024,4,Robbery - extortion and related offences,Robbery,-,-,Katherine,,4
3/03/2025,2024,4,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Anindilyakwa,2
3/03/2025,2024,4,Robbery - extortion and related offences,Robbery,-,-,NT Balance,Barkly,1
3/03/2025,2024,4,Robbery - extortion and related offences,Robbery,-,-,Palmerston,,5
3/03/2025,2024,4,Robbery - extortion and related offences,Robbery,-,-,Tennant Creek,,2
3/03/2025,2024,4,Sexual assault and related offences,Sexual assault,-,-,Alice Springs,,3
3/03/2025,2024,4,Sexual assault and related offences,Sexual assault,-,-,Darwin,,16
3/03/2025,2024,4,Sexual assault and related offences,Sexual assault,-,-,Katherine,,2
3/03/2025,2024,4,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Howard Springs,3
3/03/2025,2024,4,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Petermann - Simpson,3
3/03/2025,2024,4,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Tanami,1
3/03/2025,2024,4,Sexual assault and related offences,Sexual assault,-,-,NT Balance,Yuendumu - Anmatjere,1
3/03/2025,2024,4,Sexual assault and related offences,Sexual assault,-,-,Palmerston,,8
3/03/2025,2024,4,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Alice Springs,,4
3/03/2025,2024,4,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Darwin,,3
3/03/2025,2024,4,Sexual assault and related offences,Non-assaultive sexual offences,-,-,NT Balance,Victoria River,1
3/03/2025,2024,4,Sexual assault and related offences,Non-assaultive sexual offences,-,-,Palmerston,,1
3/03/2025,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Alice Springs,,138
3/03/2025,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Darwin,,233
3/03/2025,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Katherine,,42
3/03/2025,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,11
3/03/2025,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,11
3/03/2025,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,8
3/03/2025,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,5
3/03/2025,2024,4,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,2
